listing_id,operation,district,neighborhood,address,surface_m2,rooms,bathrooms,price_eur,price_per_m2,floor,elevator,balcony,furnished,condition,energy_certificate,has_parking,latitude,longitude,agency
ID_7485,lease,Sant Andreu,El Clot,Passeig de Gràcia,210,?,two,735051,?,bajo,Y,Sí,Sí,average,D,unknown,41.35726,N/A,unknown
ID_7486,alquiler,Sants-Montjuïc,unknown,Passeig de Gràcia,119 m²,three,1,?,?,ático,?,Y,partially,?,A,?,N/A,2.0,Particular
ID_7487,?,gracia,Sagrada Família,Passeig de Gràcia,?,2+,1,?,4468 €/m2,3º,N,Y,partially,reformado,A,Y,41.0,N/A,Idealista
7489,venta,Eixample,Les Corts,C/ Aragó 351,N/A,?,1 baño,1.200€,?,sótano,Sí,yes,N/A,nuevo,?,yes,41.38715,2.0,Housfy
7490,rent,Sant Martí,El raval,Calle Falsa 123,46,three,1 baño,N/A,2427.12,N/A,unknown,?,?,?,G,unknown,N/A,2.0,Housfy
7491,VENDER,SANTS,Diagonal Mar, ,?,6,1 baño,172865 €,5605 €/m2,N/A,No,N,Sí,poor,E,Sí,?,N/A,unknown
7492,VENDER,Ciutat Vella,Sagrada familia , ,136,2+,2,N/A,N/A,N/A,No,Sí,partially,good,N/A,No,N/A,?,Housfy
ID_7492,alquiler,Ciutat Vella,Sant Antoni, ,71,N/A,3,910,7259.05,bajo,?,No,Sí,good,B,yes,?,N/A,Remax
,rent,Gràcia,El Raval,Passeig de Gràcia,250,4,N/A,453729 €,7209.63,1º,unknown,?,No,?,F,Sí,?,2.13365,unknown
,venta,Les Corts,unknown,Calle Falsa 123,?,N/A,two,1.200€,3735.35,bajo,Y,unknown,Sí,reformado,C,?,N/A,?,Particular
,rent,SANTS,Sagrada familia , ,?,2+,2,141787 €,3277 €/m2,3º,N,Sí,?,good,A,unknown,?,N/A,Fotocasa
,VENDER,Nou Barris,El Clot,Calle Falsa 123,95,N/A,1,?,6149 €/m2,N/A,no,No,partially,good,D,Y,41.0,2.0,unknown
,venta,Sarrià-Sant Gervasi,El raval,Calle Falsa 123,187,2+,two,221046 €,?,3º,N,N,?,good,D,N,41.0,?,Remax
7499,?,Eixample,Les Corts,Passeig de Gràcia,N/A,2+,1 baño,4407€,4759 €/m2,3º,N,no,?,?,F,N,41.0,?,Particular
,VENDER,Horta-Guinardó,Sagrada familia ,Calle Falsa 123,171,2,2,1468990,4123.75,sótano,Y,unknown,No,nuevo,G,no,41.36092,2.14197,Fotocasa
,lease,Gràcia,Poble-sec,Calle Falsa 123,121 m²,2+,two,490164 €,5113.38,4º,No,no,No,nuevo,B,?,?,2.16932,Fotocasa
,?,Les Corts,Les Corts,unknown,N/A,4,N/A,1165750,3898 €/m2,bajo,Y,N,partially,?,F,?,N/A,2.0,Fotocasa
ID_7502,alquiler,Horta-Guinardó,Sagrada Família,Passeig de Gràcia,192,?,two,2856€,7235.69,bajo,no,N,partially,nuevo,D,No,?,2.20361,Particular
7504,VENDER,Eixample,unknown,Passeig de Gràcia,43,three,two,172616 €,?,N/A,No,?,N/A,N/A,N/A,Y,?,N/A,Particular
ID_7504,VENDER,Sants-Montjuïc,El Raval,Calle Falsa 123,?,three,N/A,1.200€,6578.9,3º,unknown,?,No,nuevo,G,unknown,41.0,2.18167,Housfy
,buy,Ciutat Vella,Les Corts,C/ Gran Via 22,?,?,?,194019 €,5054 €/m2,bajo,Y,N,partially,average,G,No,41.35188,2.11474,Particular
7507,lease,SANTS,Poble-sec,C/ Diagonal 97,N/A,N/A,2,2619€,N/A,4º,?,N,Sí,a reformar,E,no,41.0,2.12933,Particular
ID_7507,alquiler,Sarrià-Sant Gervasi,Diagonal Mar,Passeig de Gràcia,49 m²,3,1 baño,465389 €,6147.48,1º,No,?,partially,poor,C,Y,N/A,2.0,Housfy
ID_7508,?,Sant Martí,Sagrada Família,C/ Gran Via 156,?,three,2,822€,9342.54,1º,yes,N,partially,nuevo,B,Y,41.39505,N/A,Fotocasa
ID_7509,buy,Nou Barris,Vila de Gràcia,C/ Gran Via 293,?,2+,2,N/A,7695 €/m2,sótano,yes,unknown,No,a reformar,F,Sí,?,N/A,Idealista
,VENDER,Unknown,unknown,unknown,184,2+,1 baño,2984€,?,ático,No,?,?,N/A,N/A,no,41.0,2.0,Engel & Völkers
,venta,SANTS,El Born,Passeig de Gràcia,194,?,?,456780 €,?,4º,Sí,Sí,No,average,N/A,No,N/A,N/A,Particular
7513,lease,SANTS,El Born,Calle Falsa 123,N/A,N/A,two,N/A,?,2º,yes,?,N/A,poor,E,yes,41.41753,?,Housfy
ID_7513,VENDER,Sants-Montjuïc,Sant Antoni,unknown,N/A,?,two,1.200€,7395 €/m2,1º,No,N,No,N/A,A,No,N/A,N/A,Fotocasa
,lease,gracia,Sant Antoni,Calle Falsa 123,N/A,three,N/A,N/A,3165 €/m2,1º,N,unknown,Sí,poor,C,yes,41.39414,?,Housfy
,lease,SANTS,El raval,unknown,N/A,N/A,1 baño,?,5166.15,3º,no,?,No,reformado,N/A,No,41.0,2.0,unknown
7517,buy,SANTS,Sant Antoni, ,91m2,2+,1 baño,4558€,6225.48,4º,unknown,?,N/A,poor,D,?,?,2.21741,Engel & Völkers
,buy,SANTS,Sagrada familia ,C/ Gran Via 308,N/A,?,N/A,?,5427.1,4º,Sí,Y,N/A,N/A,D,Y,?,2.0,Particular
7519,rent,Les Corts,El Born,Passeig de Gràcia,62 m²,three,two,4537€,5851 €/m2,4º,unknown,?,N/A,reformado,N/A,yes,41.0,2.0,Particular
,lease,Sants-Montjuïc,Poble-sec,Calle Falsa 123,78m2,?,?,1.200€,?,ático,yes,unknown,Sí,nuevo,?,?,41.42639,N/A,Housfy
7521,rent,Sants-Montjuïc,El raval,unknown,N/A,2+,two,N/A,N/A,ático,no,Y,partially,nuevo,A,Sí,41.0,2.20219,Engel & Völkers
,alquiler,Unknown,Vila de Gràcia, ,N/A,1,1 baño,N/A,?,sótano,unknown,Sí,partially,good,N/A,unknown,41.3574,N/A,Fotocasa
,rent,Sant Andreu,Sagrada Família,C/ Aragó 89,142,three,two,2895€,6342 €/m2,3º,Sí,unknown,partially,nuevo,E,Sí,?,2.1824,Remax
,?,Nou Barris,Les Corts,unknown,127 m²,4,1,?,?,N/A,no,yes,N/A,reformado,?,N,N/A,?,unknown
7525,buy,Unknown,?, ,42,2+,1 baño,?,N/A,N/A,no,No,N/A,average,F,?,?,?,Engel & Völkers
,?,Sant Andreu,El raval,Passeig de Gràcia,48,?,?,?,N/A,2º,No,No,Sí,N/A,D,no,41.0,N/A,unknown
7527,venta,gracia,Vila de Gràcia,C/ Gran Via 354,218,2+,two,1622404,?,3º,No,N,?,reformado,C,No,?,2.11534,Idealista
7528,rent,Nou Barris,El Born,Passeig de Gràcia,63,N/A,?,1.200€,4809 €/m2,1º,No,unknown,?,nuevo,B,no,41.41042,2.19705,Housfy
ID_7528,buy,gracia,El Raval,Passeig de Gràcia,?,three,2,N/A,?,4º,unknown,No,?,N/A,N/A,?,41.37593,2.0,Fotocasa
7530,buy,Les Corts,Diagonal Mar, ,?,2+,two,1.200€,?,N/A,unknown,no,Sí,nuevo,D,yes,?,?,Remax
,alquiler,Eixampl,El Clot,Calle Falsa 123,?,N/A,2,3354€,5979.61,1º,No,yes,Sí,poor,?,no,41.40729,?,Idealista
ID_7531,?,Nou Barris,Diagonal Mar, ,?,N/A,?,1.200€,?,sótano,?,?,partially,a reformar,N/A,N,?,2.20088,Fotocasa
,lease,Eixampl,La Barceloneta,Calle Falsa 123,154,N/A,2,1499792,N/A,N/A,No,?,partially,good,B,N,?,2.0,Particular
7534,?,Unknown,El Born, ,?,2+,3,1256587,?,sótano,Y,Y,No,?,A,?,N/A,N/A,Idealista
,buy,Gràcia,Sant Antoni,C/ Aragó 170,75m2,2+,N/A,873290,3516 €/m2,4º,No,Y,No,N/A,B,Sí,?,?,Idealista
7536,?,Sarrià-Sant Gervasi,?,unknown,116m2,N/A,1 baño,?,2050.3,2º,unknown,Y,No,good,G,N,41.42205,N/A,Idealista
ID_7536,?,SANTS,Sant Antoni,Passeig de Gràcia,71 m²,three,1 baño,1525€,7924 €/m2,bajo,yes,Y,Sí,a reformar,E,?,?,N/A,Idealista
,rent,Horta-Guinardó,Diagonal Mar, ,?,6,N/A,?,N/A,bajo,Y,no,partially,?,E,?,N/A,2.1973,Remax
7539,?,gracia,Diagonal Mar,Calle Falsa 123,N/A,three,1 baño,390671 €,4495 €/m2,1º,Y,unknown,N/A,a reformar,C,yes,N/A,N/A,Engel & Völkers
,venta,Eixample,El Raval,unknown,?,2+,?,1776697,?,2º,yes,no,N/A,a reformar,C,?,N/A,2.0,Fotocasa
,lease,Les Corts,Vila de Gràcia, ,?,?,1 baño,4369€,7896.23,2º,yes,N,No,reformado,A,No,41.39264,2.20331,Fotocasa
7542,buy,Sant Andreu,La Barceloneta,C/ Diagonal 224,80m2,6,1,735202,2150.68,4º,Y,N,N/A,average,N/A,No,N/A,N/A,Idealista
ID_7542,alquiler,Sant Andreu,El Raval,Passeig de Gràcia,108m2,three,N/A,3929,?,bajo,Y,?,partially,a reformar,D,yes,N/A,2.18442,unknown
ID_7543,alquiler,Sant Martí,unknown,Calle Falsa 123,61m2,6,2,3816€,7802 €/m2,2º,Y,No,N/A,a reformar,D,Sí,41.0,2.21734,Fotocasa
,venta,SANTS,?,Calle Falsa 123,N/A,N/A,two,373045,N/A,N/A,No,?,N/A,average,E,no,?,2.10773,Housfy
7546,buy,Les Corts,?,unknown,N/A,4,1 baño,3257€,3481.41,ático,No,?,?,poor,C,?,?,N/A,Remax
,?,gracia,El Raval,Passeig de Gràcia,?,N/A,1 baño,4805€,N/A,ático,unknown,Y,No,nuevo,E,unknown,41.40026,2.21191,Idealista
,?,Ciutat Vella,El Clot,Passeig de Gràcia,84,2+,two,?,7791 €/m2,3º,yes,yes,N/A,N/A,F,Y,N/A,2.15954,unknown
,VENDER,gracia,La Barceloneta, ,121,three,N/A,364898 €,6288 €/m2,sótano,no,Y,No,nuevo,G,Y,41.0,2.0,unknown
ID_7549,rent,Horta-Guinardó,Sant Antoni,Calle Falsa 123,75 m²,2+,1 baño,4646€,N/A,bajo,No,N,No,reformado,D,Y,N/A,2.12734,Housfy
7551,rent,Ciutat Vella,unknown,unknown,N/A,?,?,3311,N/A,N/A,?,Y,No,nuevo,C,Y,41.0,2.0,Remax
,?,Les Corts,Sagrada Família, ,69m2,?,two,1.200€,6321.89,ático,unknown,unknown,partially,poor,?,unknown,?,?,Housfy
,alquiler,Gràcia,Les Corts,C/ Diagonal 286,113 m²,5,two,4743€,?,1º,?,unknown,N/A,average,G,N,41.0,N/A,Housfy
ID_7553,alquiler,Ciutat Vella,Diagonal Mar,C/ Gran Via 240,?,three,two,1.200€,?,3º,?,unknown,N/A,a reformar,N/A,No,41.36963,N/A,Fotocasa
ID_7554,venta,Sant Andreu,Les Corts,unknown,117,2+,two,?,4288.69,sótano,?,unknown,N/A,reformado,G,No,41.37351,2.12852,Idealista
ID_7555,lease,SANTS,Les Corts,Passeig de Gràcia,227,N/A,1 baño,470686,?,2º,yes,?,?,poor,A,Sí,41.35324,2.20175,Housfy
ID_7556,VENDER,Les Corts,Sagrada familia ,Calle Falsa 123,60m2,4,two,1.200€,?,bajo,unknown,yes,No,poor,N/A,yes,?,?,Housfy
7558,buy,Gràcia,?,Calle Falsa 123,117m2,2,?,?,N/A,4º,Y,Y,No,average,A,Y,41.36199,?,unknown
7559,lease,Les Corts,La Barceloneta,C/ Aragó 24,N/A,N/A,N/A,?,N/A,bajo,N,no,?,poor,N/A,yes,41.41469,?,Remax
ID_7559,alquiler,Sant Martí,Sant Antoni, ,?,N/A,2,N/A,3693 €/m2,1º,N,No,Sí,nuevo,B,N,?,2.20524,Fotocasa
7561,venta,Eixampl,El raval, ,N/A,?,N/A,N/A,N/A,ático,N,?,partially,a reformar,A,Y,41.0,2.0,Fotocasa
7562,venta,Sant Martí,Sagrada familia , ,165,N/A,N/A,1.200€,N/A,3º,unknown,N,No,good,N/A,no,N/A,N/A,Idealista
ID_7562,lease,Gràcia,Sant Antoni,Passeig de Gràcia,165,2+,N/A,N/A,6780.28,N/A,unknown,?,Sí,a reformar,G,yes,41.0,2.0,unknown
7564,rent,Gràcia,El Raval,Calle Falsa 123,92 m²,2+,1 baño,1.200€,?,sótano,unknown,N,Sí,reformado,A,no,?,2.20424,Housfy
7565,rent,Sants-Montjuïc,Sant Antoni,unknown,N/A,N/A,two,N/A,4760 €/m2,2º,no,unknown,No,?,F,N,41.38992,N/A,Housfy
7566,rent,Sant Martí,Les Corts,Calle Falsa 123,102m2,three,1 baño,1.200€,3554.97,1º,No,?,?,poor,F,unknown,N/A,2.0,Idealista
ID_7566,venta,gracia,unknown,C/ Aragó 260,N/A,?,1 baño,?,?,2º,yes,no,N/A,good,D,no,41.38916,?,Fotocasa
,VENDER,Horta-Guinardó,Sant Antoni,unknown,124 m²,three,two,?,N/A,1º,Y,no,partially,nuevo,B,Y,N/A,?,unknown
ID_7568,alquiler,Unknown,Diagonal Mar,unknown,229,5,2,391148 €,?,sótano,No,No,No,reformado,F,Y,?,?,Idealista
,alquiler,Ciutat Vella,El Clot,Passeig de Gràcia,71,three,1,383169 €,N/A,N/A,Y,no,?,poor,C,no,41.37042,2.0,Engel & Völkers
,alquiler,Ciutat Vella,El Clot,C/ Gran Via 64,?,N/A,1 baño,1.200€,?,sótano,N,N,N/A,poor,B,unknown,?,2.15124,unknown
ID_7571,rent,Eixampl,El Born,unknown,139 m²,three,1 baño,1.200€,7205.81,sótano,no,No,N/A,good,D,?,41.0,?,unknown
7573,?,Sant Martí,Les Corts,Passeig de Gràcia,73,1,two,?,N/A,ático,?,Sí,No,reformado,N/A,N,?,N/A,Remax
ID_7573,buy,Sant Martí,Sagrada familia ,Calle Falsa 123,98m2,2+,1 baño,N/A,?,3º,N,unknown,N/A,poor,F,no,N/A,2.17414,Fotocasa
7575,lease,Eixampl,Vila de Gràcia,C/ Gran Via 63,186,three,two,?,?,4º,Sí,Y,?,reformado,G,No,?,N/A,Particular
7576,venta,Sarrià-Sant Gervasi,Sagrada familia , ,?,2,two,1.200€,?,bajo,unknown,?,N/A,good,G,yes,41.37467,2.14232,Remax
,alquiler,Sant Martí,Vila de Gràcia,C/ Mallorca 318,207,3,two,2903€,N/A,ático,Y,N,N/A,?,D,N,41.0,N/A,Particular
ID_7577,rent,Unknown,Sant Antoni, ,71 m²,2+,1 baño,N/A,2918.26,N/A,No,yes,?,good,B,no,41.40187,2.19803,Remax
7579,VENDER,Sants-Montjuïc,El raval,C/ Aragó 337,57m2,5,1 baño,544569,?,bajo,?,no,No,a reformar,G,?,41.37355,2.14014,Remax
7580,rent,Eixample,El Clot,Calle Falsa 123,?,2+,N/A,2326,?,N/A,?,Sí,?,N/A,E,Y,41.0,2.0,Fotocasa
7581,alquiler,Sants-Montjuïc,Diagonal Mar,unknown,81 m²,?,?,311013 €,5080 €/m2,2º,unknown,yes,partially,nuevo,E,Y,41.0,?,Engel & Völkers
7582,rent,Horta-Guinardó,Poble-sec,C/ Gran Via 131,164,?,?,1254,4915 €/m2,1º,?,unknown,Sí,average,E,no,?,?,Fotocasa
,?,Eixample,Poble-sec,C/ Aragó 383,N/A,2+,1 baño,1846703,4639.67,3º,unknown,Sí,Sí,good,G,?,?,N/A,Particular
,lease,Horta-Guinardó,El Clot,Calle Falsa 123,62m2,1,1 baño,1.200€,?,N/A,Y,unknown,Sí,nuevo,G,Sí,41.0,2.19556,Fotocasa
ID_7584,VENDER,Unknown,El Raval,Calle Falsa 123,N/A,2+,2,302440 €,4526 €/m2,ático,Y,?,Sí,average,N/A,N,N/A,2.0,Idealista
,VENDER,Eixample,Diagonal Mar, ,N/A,three,?,240310 €,N/A,ático,Sí,unknown,partially,nuevo,?,no,?,?,Housfy
ID_7586,VENDER,Unknown,El Clot, ,192,?,?,4876€,6455 €/m2,sótano,Y,N,N/A,nuevo,?,unknown,N/A,2.0,Housfy
,venta,Gràcia,El raval,unknown,N/A,?,?,1018081,7530 €/m2,1º,No,no,No,N/A,C,no,41.39545,?,unknown
7589,rent,gracia,El Clot,Calle Falsa 123,93m2,three,?,167366 €,N/A,sótano,?,Sí,No,good,F,Sí,41.36473,2.0,unknown
ID_7589,alquiler,Unknown,Les Corts,Passeig de Gràcia,215,2+,?,3568€,N/A,ático,unknown,Y,N/A,N/A,C,No,41.0,2.13422,Particular
,alquiler,Unknown,Vila de Gràcia, ,127,three,two,1.200€,3624.72,ático,unknown,?,N/A,good,G,No,41.0,2.11975,Idealista
ID_7591,buy,Unknown,El Raval,Passeig de Gràcia,60 m²,?,two,N/A,5663 €/m2,sótano,N,yes,partially,a reformar,?,unknown,41.35074,2.10255,unknown
7593,venta,gracia,Sagrada familia ,C/ Mallorca 349,54m2,2+,1 baño,242456 €,?,1º,?,N,?,good,A,no,41.41092,N/A,Particular
,venta,SANTS,El Raval,C/ Aragó 171,N/A,N/A,?,N/A,4593 €/m2,bajo,N,N,Sí,reformado,E,?,41.0,?,Remax
7595,venta,Sant Martí,Vila de Gràcia,Passeig de Gràcia,47 m²,?,2,1.200€,N/A,3º,N,no,N/A,average,E,N,41.0,N/A,Idealista
7596,?,SANTS,Sagrada Família, ,N/A,?,1,?,N/A,bajo,N,N,partially,nuevo,D,no,41.37647,2.0,Housfy
,VENDER,Horta-Guinardó,El Raval,C/ Mallorca 166,N/A,three,2,N/A,5228 €/m2,1º,Sí,?,Sí,nuevo,E,Sí,41.0,N/A,Fotocasa
,rent,Sants-Montjuïc,?,Calle Falsa 123,120m2,?,?,1.200€,6359 €/m2,4º,yes,yes,No,poor,A,Y,?,2.0,Particular
ID_7598,alquiler,Sant Andreu,Sagrada familia ,unknown,149 m²,three,1 baño,N/A,N/A,4º,unknown,N,No,N/A,G,No,?,N/A,Fotocasa
,buy,Nou Barris,El raval,Calle Falsa 123,250,?,1 baño,1.200€,?,sótano,N,No,Sí,?,F,N,N/A,2.18719,unknown
7601,?,Sant Martí,Sagrada familia ,Passeig de Gràcia,?,2+,2,132336 €,?,bajo,no,Sí,partially,poor,F,?,41.37988,N/A,Fotocasa
ID_7601,rent,Ciutat Vella,Sant Antoni,Calle Falsa 123,70m2,three,?,418952 €,4340.22,bajo,No,Sí,No,good,F,Y,41.0,?,Fotocasa
,alquiler,SANTS,La Barceloneta, ,92m2,2+,1 baño,N/A,7797.23,2º,Y,?,No,nuevo,B,no,41.0,2.0,Particular
7604,VENDER,Les Corts,El Clot, ,N/A,3,3,993806,4561.9,4º,No,yes,partially,poor,N/A,yes,41.0,N/A,Engel & Völkers
7605,lease,Unknown,El Born,unknown,70m2,?,two,1179347,7392 €/m2,1º,Y,unknown,?,N/A,D,yes,?,?,Idealista
,lease,gracia,Vila de Gràcia,C/ Aragó 62,?,three,N/A,429057 €,N/A,2º,yes,yes,N/A,nuevo,N/A,yes,41.0,2.13715,Particular
7607,rent,Nou Barris,El Raval, ,?,?,?,N/A,?,sótano,?,no,No,poor,D,Sí,N/A,?,Housfy
ID_7607,buy,Unknown,El Clot,Calle Falsa 123,51m2,2,N/A,83453,N/A,sótano,unknown,Sí,N/A,poor,B,N,?,2.0,Particular
,buy,Sants-Montjuïc,Sagrada Família,Calle Falsa 123,61m2,?,two,?,6100 €/m2,sótano,Sí,Sí,partially,a reformar,C,?,41.0,?,Idealista
7610,alquiler,Horta-Guinardó,?,Passeig de Gràcia,72m2,?,two,N/A,3319 €/m2,ático,No,Y,N/A,a reformar,?,Y,41.36122,?,Particular
ID_7610,lease,Horta-Guinardó,La Barceloneta, ,75,2+,1 baño,1985488,?,sótano,Y,Sí,Sí,?,F,N,41.38501,?,Idealista
7612,VENDER,Gràcia,La Barceloneta,C/ Diagonal 163,206,N/A,N/A,N/A,7638 €/m2,N/A,yes,Y,N/A,a reformar,F,unknown,?,2.16907,Remax
,alquiler,Eixampl,Poble-sec,Passeig de Gràcia,N/A,2+,1,3292€,7202 €/m2,1º,No,N,No,average,C,No,?,2.10266,Housfy
ID_7613,lease,Nou Barris,Vila de Gràcia,Calle Falsa 123,61 m²,2+,?,553149,N/A,N/A,yes,N,?,good,?,no,?,2.0,Particular
,rent,Sant Martí,El Clot,Passeig de Gràcia,?,three,two,425503 €,7291.5,N/A,unknown,no,Sí,reformado,A,yes,41.4073,N/A,unknown
ID_7615,VENDER,Horta-Guinardó,Sagrada familia ,Passeig de Gràcia,244,N/A,1,?,7818 €/m2,bajo,no,Y,?,poor,F,no,41.42448,N/A,Remax
ID_7616,buy,Sants-Montjuïc,El Clot,Passeig de Gràcia,?,N/A,1 baño,1.200€,4823 €/m2,1º,?,unknown,?,reformado,E,?,?,2.0,Remax
,VENDER,Les Corts,El Raval, ,?,N/A,1 baño,261531 €,N/A,4º,N,no,No,poor,D,yes,?,?,Remax
7619,VENDER,Ciutat Vella,El Born,C/ Aragó 322,N/A,N/A,2,N/A,5251 €/m2,N/A,no,unknown,?,reformado,B,no,41.0,?,Housfy
7620,venta,Sant Andreu,La Barceloneta,Calle Falsa 123,115m2,N/A,N/A,N/A,5379 €/m2,4º,Sí,No,N/A,reformado,C,Y,N/A,N/A,Fotocasa
ID_7620,?,Sant Andreu,Vila de Gràcia,unknown,121 m²,3,2,1913923,5025 €/m2,sótano,unknown,yes,Sí,nuevo,E,Y,41.0,N/A,Fotocasa
,lease,Sants-Montjuïc,Vila de Gràcia,unknown,228,?,?,114721,?,N/A,no,yes,Sí,reformado,E,unknown,N/A,2.0,unknown
,?,Sant Andreu,Sagrada Família,Calle Falsa 123,?,three,?,?,N/A,bajo,no,No,?,?,D,no,41.35612,?,Housfy
7624,venta,Sant Martí,Sagrada familia ,C/ Diagonal 9,N/A,three,1 baño,?,N/A,N/A,Sí,N,No,N/A,G,Y,N/A,2.17115,Housfy
ID_7624,?,gracia,unknown,Calle Falsa 123,58m2,2,two,1152€,7248 €/m2,sótano,Y,no,partially,average,F,?,?,?,unknown
,VENDER,Les Corts,Poble-sec,unknown,?,N/A,?,2413€,N/A,3º,yes,No,N/A,N/A,G,N,N/A,?,Engel & Völkers
,buy,Eixampl,Sant Antoni,Calle Falsa 123,89,1,2,?,?,3º,No,Y,?,poor,C,Sí,N/A,2.0,Housfy
7628,alquiler,Sant Martí,Sagrada familia , ,84 m²,3,1,349000 €,8160.21,bajo,N,Y,N/A,a reformar,D,yes,41.40712,2.21667,Particular
7629,?,Unknown,El raval,Passeig de Gràcia,N/A,N/A,two,443267 €,7343.14,4º,N,yes,Sí,nuevo,E,yes,41.39084,2.0,Housfy
,lease,Sant Martí,La Barceloneta,Calle Falsa 123,85m2,6,3,?,4751 €/m2,2º,unknown,Sí,No,N/A,G,Sí,41.39407,N/A,Remax
ID_7630,lease,Sant Martí,Sagrada familia ,Passeig de Gràcia,74,N/A,two,231554 €,9224.39,1º,yes,No,N/A,a reformar,G,Y,N/A,?,Remax
,venta,Gràcia,unknown,C/ Mallorca 264,89m2,?,N/A,?,6052 €/m2,bajo,?,Y,?,?,N/A,No,?,2.0,Remax
,venta,Gràcia,El Clot,Calle Falsa 123,?,?,?,N/A,3726 €/m2,2º,no,?,?,nuevo,B,no,?,2.1952,Fotocasa
7634,alquiler,Nou Barris,Diagonal Mar,Passeig de Gràcia,62m2,2+,1,158295 €,?,ático,unknown,?,No,average,D,yes,41.0,2.0,Engel & Völkers
ID_7634,venta,Sarrià-Sant Gervasi,Diagonal Mar,C/ Mallorca 136,64m2,?,1,?,7002 €/m2,1º,?,no,No,reformado,A,?,41.0,N/A,Particular
,alquiler,Eixample,El Born,Calle Falsa 123,101m2,three,two,274296 €,6874 €/m2,1º,Y,no,No,good,D,no,?,2.0,Particular
,buy,Sant Martí,?,C/ Mallorca 32,85m2,2+,two,3931€,4616 €/m2,2º,Y,Y,?,good,E,?,41.0,2.10656,unknown
ID_7637,VENDER,Les Corts,El Raval, ,?,?,?,?,N/A,N/A,Y,yes,N/A,reformado,G,Sí,?,2.0,Fotocasa
ID_7638,alquiler,Unknown,El raval, ,N/A,?,1 baño,N/A,6068 €/m2,4º,No,N,?,N/A,N/A,unknown,?,?,Engel & Völkers
7640,buy,Horta-Guinardó,Poble-sec, ,109m2,N/A,2,1.200€,2765.01,sótano,No,no,N/A,reformado,?,Sí,41.40954,?,Idealista
7641,?,Sarrià-Sant Gervasi,Sant Antoni,Passeig de Gràcia,54m2,N/A,two,4881€,?,3º,?,yes,partially,a reformar,G,No,?,2.17968,Remax
,?,Sant Andreu,Diagonal Mar, ,85 m²,2+,two,4703€,N/A,bajo,?,unknown,No,average,F,No,41.0,2.20885,Idealista
7643,lease,Sarrià-Sant Gervasi,Les Corts,Passeig de Gràcia,?,?,2,1.200€,N/A,sótano,No,No,N/A,poor,B,No,N/A,N/A,Housfy
,buy,Ciutat Vella,El Raval,Calle Falsa 123,N/A,N/A,N/A,377575 €,7183.07,1º,Y,Sí,?,a reformar,G,Sí,41.35353,?,Remax
,?,Eixample,unknown,C/ Diagonal 184,N/A,?,1 baño,N/A,9735.77,4º,Y,N,No,N/A,E,N,41.38134,N/A,Fotocasa
ID_7645,rent,Horta-Guinardó,?, ,N/A,2+,two,196389 €,?,ático,No,unknown,No,N/A,G,Y,N/A,N/A,Particular
7647,alquiler,Sant Martí,unknown,Calle Falsa 123,79 m²,?,2,1.200€,?,ático,yes,Y,?,?,N/A,Y,?,?,Idealista
,venta,Les Corts,Sagrada familia ,Calle Falsa 123,N/A,2+,two,N/A,3914 €/m2,N/A,Sí,N,No,a reformar,A,Y,41.40525,?,unknown
ID_7648,?,gracia,El Clot,Passeig de Gràcia,?,N/A,?,1364€,N/A,ático,unknown,Sí,N/A,nuevo,D,Sí,N/A,?,Housfy
,venta,Sant Martí,Sant Antoni,C/ Diagonal 145,125 m²,2+,?,?,?,4º,no,unknown,N/A,reformado,?,N,?,2.14054,Engel & Völkers
ID_7650,alquiler,Horta-Guinardó,Sagrada familia , ,N/A,4,N/A,154061 €,7521 €/m2,sótano,N,no,partially,good,?,N,41.38087,N/A,Fotocasa
ID_7651,VENDER,Sarrià-Sant Gervasi,El Raval,Passeig de Gràcia,N/A,N/A,N/A,1.200€,N/A,4º,No,no,N/A,a reformar,B,yes,?,2.14747,unknown
,lease,gracia,El Clot,Passeig de Gràcia,106m2,N/A,two,N/A,3294.34,bajo,yes,No,partially,poor,D,?,?,2.0,Engel & Völkers
,?,Eixample,Vila de Gràcia, ,?,N/A,1 baño,N/A,7050 €/m2,3º,N,Sí,Sí,reformado,?,No,41.0,2.0,Housfy
7655,rent,Horta-Guinardó,El Clot, ,?,N/A,N/A,446062 €,N/A,ático,Y,?,?,reformado,E,yes,?,2.13284,unknown
7656,buy,Ciutat Vella,La Barceloneta,Calle Falsa 123,63 m²,2+,?,N/A,2650.13,1º,Sí,no,N/A,?,E,No,41.0,2.2146,Remax
ID_7656,venta,SANTS,El raval,Passeig de Gràcia,?,three,two,1702141,?,4º,Y,no,No,N/A,B,N,41.4163,2.0,Idealista
7658,alquiler,Sants-Montjuïc,Sant Antoni,C/ Aragó 297,N/A,4,two,4923,N/A,sótano,N,?,N/A,N/A,A,N,?,N/A,Fotocasa
7659,venta,SANTS,El Born,Calle Falsa 123,N/A,N/A,two,N/A,N/A,1º,N,Sí,Sí,poor,A,?,?,2.15009,Remax
,VENDER,SANTS,?,unknown,?,?,3,1.200€,5852 €/m2,4º,N,Y,?,reformado,D,no,41.0,2.1597,Particular
,alquiler,Nou Barris,Vila de Gràcia, ,N/A,?,?,427476 €,3112 €/m2,4º,yes,No,Sí,a reformar,G,?,41.0,2.21689,Idealista
,buy,gracia,La Barceloneta, ,?,2,two,1103€,N/A,sótano,unknown,Sí,Sí,good,C,No,?,2.20968,Idealista
