listing_id,operation,district,neighborhood,address,surface_m2,rooms,bathrooms,price_eur,price_per_m2,floor,elevator,balcony,furnished,condition,energy_certificate,has_parking,latitude,longitude,agency
7349,rent,gracia,,,160.0,,2,1200.0,938769.0,bajo,False,False,,nuevo,C,False,41.35306,2.0,Fotocasa
ID_7349,venta,Gràcia,Vila de Gràcia,C/ Mallorca 31,108.0,,,,203923.0,,,False,,,B,False,,,Fotocasa
ID_7350,lease,Ciutat Vella,Sagrada Família,C/ Mallorca 340,,,2,,779405.0,sótano,,False,,,,False,41.0,,Idealista
,venta,Gràcia,Sagrada Família,,113.0,3,2,3962.0,,1º,False,True,True,good,D,,,2.0,
7353,buy,Nou Barris,Poble-sec,,108.0,2,,,200311.0,ático,True,,,poor,C,True,41.0,,Housfy
7354,,Nou Barris,El Raval,Calle Falsa 123,54.0,3,2,2323.0,743524.0,bajo,False,,True,nuevo,G,False,,2.0,
,rent,Nou Barris,Diagonal Mar,C/ Mallorca 390,,,1,3013.0,3599.0,1º,,True,,nuevo,D,False,41.41275,,Particular
ID_7355,buy,Sants-Montjuïc,El Clot,Calle Falsa 123,51.0,3,2,4197.0,,4º,True,True,False,good,A,True,41.0,,
7357,alquiler,Sants-Montjuïc,El Clot,,42.0,4,1,2371.0,5628.0,4º,True,True,,reformado,C,False,,,Fotocasa
ID_7357,,Ciutat Vella,La Barceloneta,Passeig de Gràcia,139.0,,1,,,bajo,False,False,True,reformado,G,,,,Engel & Völkers
7359,buy,Eixampl,Diagonal Mar,,126.0,4,1,4465.0,,1º,,True,False,,F,True,41.39557,2.0,Engel & Völkers
7360,VENDER,Horta-Guinardó,La Barceloneta,Passeig de Gràcia,,,2,2031.0,,,True,True,,nuevo,D,True,41.0,2.15349,Remax
7361,lease,Ciutat Vella,,,,3,1,1416734.0,,2º,,,True,good,A,True,41.42109,,
ID_7361,,Sarrià-Sant Gervasi,El Raval,Passeig de Gràcia,81.0,6,,159009.0,,3º,True,True,True,,,False,,,Idealista
7363,,Eixample,El raval,C/ Diagonal 19,94.0,2,1,1200.0,,2º,,False,True,reformado,B,True,41.4131,2.19641,
ID_7363,lease,Sarrià-Sant Gervasi,La Barceloneta,,,3,,,,3º,True,False,False,poor,D,False,,,
ID_7364,venta,Sants-Montjuïc,,Passeig de Gràcia,,2,2,,,4º,True,True,,,D,True,41.0,2.11993,Fotocasa
ID_7365,buy,Eixample,El Raval,,52.0,,,1200.0,,,True,False,False,,B,False,41.0,,
,buy,Gràcia,El Raval,,,3,2,,,4º,True,False,,,,True,,2.12862,Engel & Völkers
,lease,Eixampl,Sagrada Família,C/ Aragó 190,,2,,243701.0,,1º,,True,,,G,False,41.35021,2.16239,Idealista
,VENDER,Sarrià-Sant Gervasi,El Raval,Calle Falsa 123,,3,2,,,,False,,False,average,C,True,41.0,2.0,Engel & Völkers
7370,,Sants-Montjuïc,El Born,,204.0,2,,,,,True,True,True,nuevo,D,False,,2.21609,Housfy
7371,rent,Sant Martí,El raval,Passeig de Gràcia,242.0,5,3,841.0,794755.0,sótano,False,,False,poor,A,True,,2.12626,
,rent,Sant Andreu,Sant Antoni,C/ Aragó 41,95.0,,1,219156.0,,sótano,,False,False,good,G,,41.0,2.21216,Idealista
7373,,Gràcia,La Barceloneta,C/ Mallorca 230,,,,1200.0,3863.0,ático,False,True,False,average,,True,,,
,rent,Ciutat Vella,El Born,,,2,,1200.0,3234.0,2º,False,False,,average,C,True,,2.12588,Engel & Völkers
ID_7374,alquiler,gracia,Poble-sec,Calle Falsa 123,100.0,1,1,,,3º,False,True,,reformado,G,,,,Housfy
7376,VENDER,Gràcia,Sant Antoni,C/ Aragó 98,106.0,,,3317.0,,,False,False,False,average,D,False,41.0,2.18139,
,,Horta-Guinardó,La Barceloneta,Calle Falsa 123,,,2,1200.0,962351.0,1º,,False,True,,,,,2.18493,Idealista
ID_7377,rent,SANTS,,,87.0,2,2,1573.0,691145.0,3º,False,True,False,,A,True,,2.0,Housfy
ID_7378,,SANTS,El Clot,Calle Falsa 123,,3,2,1200.0,,ático,False,,False,average,B,,41.0,,Fotocasa
,venta,Unknown,El raval,,77.0,3,1,,6934.0,,True,,,,A,,41.0,,Particular
ID_7380,rent,Les Corts,La Barceloneta,,66.0,,1,1200.0,,3º,False,False,True,,D,True,,2.0,
7382,lease,Gràcia,Poble-sec,,60.0,,2,,,ático,True,False,,average,,False,,,Engel & Völkers
7383,VENDER,Les Corts,Sagrada Família,,,,1,1200.0,,ático,,True,True,,D,,41.0,2.13189,Idealista
,alquiler,gracia,Poble-sec,,64.0,2,,1200.0,,2º,True,True,True,average,F,False,41.41198,2.1619,Particular
,lease,Sant Martí,Les Corts,C/ Mallorca 151,,2,,1200.0,599443.0,4º,True,,False,good,,,,,Idealista
7386,VENDER,Gràcia,El raval,Calle Falsa 123,130.0,,1,405386.0,,sótano,False,,True,,,True,,,Particular
ID_7386,lease,Nou Barris,Sagrada Família,Calle Falsa 123,144.0,2,1,391413.0,866944.0,1º,False,True,,a reformar,B,,41.36584,2.12366,Engel & Völkers
,buy,Eixample,Poble-sec,Passeig de Gràcia,,,1,2851.0,5859.0,3º,False,True,,reformado,,False,,2.17995,Remax
7389,venta,Les Corts,Diagonal Mar,,201.0,,1,,353312.0,bajo,,,,average,,False,,,Housfy
,alquiler,Nou Barris,Sant Antoni,Calle Falsa 123,,3,,,,2º,False,,,reformado,A,,,2.14609,Remax
ID_7390,buy,Ciutat Vella,El Clot,Calle Falsa 123,84.0,2,,1299002.0,,2º,False,False,,good,C,False,41.0,,Housfy
,,Eixample,Les Corts,,,,,1200.0,4663.0,bajo,False,,,poor,G,,41.36473,,Fotocasa
7393,venta,gracia,Vila de Gràcia,C/ Gran Via 61,,,,611892.0,258123.0,2º,,False,,,B,True,41.0,2.0,
7394,rent,Sants-Montjuïc,Les Corts,C/ Gran Via 350,129.0,3,2,,680028.0,sótano,False,False,False,poor,,,,2.13035,Housfy
ID_7394,VENDER,Horta-Guinardó,La Barceloneta,Calle Falsa 123,,3,1,1534843.0,,sótano,,False,,,D,True,,2.0,Housfy
7396,buy,Ciutat Vella,El raval,,59.0,3,,125959.0,7400.0,sótano,True,True,,a reformar,E,False,,,Idealista
7397,buy,Eixample,,Calle Falsa 123,103.0,2,,,,,,,False,poor,,False,,,Housfy
ID_7397,VENDER,gracia,La Barceloneta,C/ Gran Via 149,,2,2,,762866.0,4º,False,False,True,good,E,True,41.0,2.0,Engel & Völkers
ID_7398,,Sant Andreu,Les Corts,Calle Falsa 123,214.0,2,1,,442473.0,bajo,False,False,True,,F,True,41.0,2.12103,
,alquiler,gracia,Sagrada Família,Passeig de Gràcia,,4,2,,4332.0,,False,False,False,,,False,,2.0,Particular
,rent,Nou Barris,El Raval,,141.0,,1,4289.0,629307.0,sótano,False,True,,poor,E,True,41.0,,Housfy
7402,venta,Gràcia,,Calle Falsa 123,,2,,,,sótano,True,True,False,average,B,True,41.0,,Particular
7403,lease,Ciutat Vella,,Passeig de Gràcia,,3,,,,1º,True,,True,nuevo,C,,,2.18327,Idealista
,venta,Sants-Montjuïc,Sagrada familia,Passeig de Gràcia,51.0,,1,,4722.0,3º,,True,,,F,False,41.3745,,Fotocasa
ID_7404,lease,Eixample,Vila de Gràcia,C/ Mallorca 231,,2,,4538.0,5840.0,,False,True,False,a reformar,E,False,,2.21746,Idealista
,alquiler,Sant Martí,Diagonal Mar,,,,3,1851.0,5518.0,4º,False,True,,,D,,41.0,,Idealista
,rent,gracia,El Clot,,,2,2,388788.0,341309.0,,,True,True,good,C,True,41.0,2.0,Engel & Völkers
ID_7407,lease,Nou Barris,La Barceloneta,Passeig de Gràcia,,,2,1381966.0,,1º,,True,True,,,False,,2.16412,Idealista
7409,,SANTS,Sagrada Família,,43.0,,2,,7296.0,2º,False,True,,reformado,E,False,,2.18684,Fotocasa
7410,venta,Sarrià-Sant Gervasi,El raval,Calle Falsa 123,,2,,,258696.0,1º,True,,,,C,,,,Particular
7411,alquiler,SANTS,El Raval,,188.0,2,2,3899.0,,4º,,,,,C,False,41.36214,2.0,Remax
,venta,Les Corts,El Born,Passeig de Gràcia,,,2,1200.0,,4º,False,True,,average,D,True,41.41812,,Particular
,rent,Gràcia,,Passeig de Gràcia,,3,2,,,,True,False,False,,D,True,41.0,2.13897,Remax
ID_7413,venta,Les Corts,El Clot,Passeig de Gràcia,127.0,1,1,,3504.0,sótano,False,False,,a reformar,A,,,,Remax
7415,,Gràcia,Sagrada Família,C/ Gran Via 232,60.0,3,1,308660.0,,ático,,True,,average,F,False,41.39014,,Fotocasa
,buy,Les Corts,,,,,,1138.0,,3º,False,True,False,good,A,False,,,Housfy
ID_7416,buy,SANTS,El Clot,Passeig de Gràcia,240.0,,1,2440.0,821262.0,ático,True,True,False,poor,E,True,,,Engel & Völkers
,lease,SANTS,Sagrada familia,C/ Diagonal 121,,,2,1200.0,7903.0,1º,True,True,False,,E,True,41.0,,Engel & Völkers
7419,buy,Horta-Guinardó,Diagonal Mar,Passeig de Gràcia,,6,1,,5157.0,sótano,True,False,,nuevo,F,,41.40301,,Idealista
7420,VENDER,Gràcia,El Born,,,2,1,102782.0,,bajo,False,False,,nuevo,F,False,,2.0,Housfy
ID_7420,lease,Les Corts,El Raval,,118.0,2,1,,,3º,True,False,,,D,False,,,Housfy
ID_7421,,Sarrià-Sant Gervasi,El Born,Calle Falsa 123,,3,,2927.0,6041.0,3º,,False,,a reformar,E,,41.37934,,Particular
,alquiler,SANTS,La Barceloneta,Calle Falsa 123,135.0,,2,1003.0,447413.0,1º,True,False,False,average,G,True,41.3542,,
,,Sant Andreu,Sagrada familia,Calle Falsa 123,,5,,1200.0,4195.0,,,False,,a reformar,G,False,,2.0,Particular
,lease,SANTS,El Clot,,,,1,,3858.0,3º,True,True,,poor,B,False,,,Housfy
,alquiler,Sant Martí,El Born,,107.0,6,1,,,bajo,False,True,,nuevo,G,,41.42619,,Fotocasa
7427,,Eixampl,Sant Antoni,,,,3,,5856.0,bajo,,,,average,B,False,41.0,2.20271,
7428,VENDER,Les Corts,El Clot,,,2,,2027.0,,ático,True,True,,a reformar,F,True,41.40026,2.1587,Idealista
,VENDER,Nou Barris,El Clot,Passeig de Gràcia,60.0,,1,983.0,400886.0,3º,,,,,A,,41.35302,2.13862,Idealista
7430,rent,Sarrià-Sant Gervasi,El Born,,,3,,340503.0,5710.0,1º,False,,True,good,G,True,,2.19712,
ID_7430,venta,Nou Barris,El Raval,,,6,,,53584.0,1º,,,True,poor,D,True,41.38437,,Engel & Völkers
7432,alquiler,Eixample,Les Corts,,93.0,,3,455297.0,,4º,False,True,,,E,,,2.0,Idealista
7433,rent,Les Corts,Sagrada Família,,36.0,,1,809.0,242137.0,3º,True,,,good,G,,,2.1341,Particular
ID_7433,alquiler,Ciutat Vella,Diagonal Mar,C/ Aragó 364,152.0,,1,1455.0,,,True,True,True,a reformar,,False,,,Idealista
7435,rent,Eixample,Poble-sec,,,4,3,1200.0,,1º,True,True,,,B,False,41.0,2.13501,Fotocasa
ID_7435,buy,Sant Andreu,El raval,Passeig de Gràcia,204.0,2,1,1371.0,,sótano,True,True,,reformado,,False,,,Engel & Völkers
ID_7436,rent,Nou Barris,Les Corts,,108.0,,,3119.0,,3º,True,True,,nuevo,F,,,,Engel & Völkers
ID_7437,venta,Ciutat Vella,El Raval,C/ Mallorca 353,83.0,,,,587366.0,1º,False,True,True,average,A,,41.0,,Particular
ID_7438,VENDER,SANTS,Sagrada Família,Calle Falsa 123,,3,2,1200.0,,sótano,,True,,a reformar,,False,,2.0,Remax
7440,alquiler,Les Corts,La Barceloneta,,109.0,,1,,,1º,,False,True,,G,False,,2.21172,
,rent,Sarrià-Sant Gervasi,La Barceloneta,,,2,,1200.0,,sótano,True,True,,a reformar,C,False,41.0,,Engel & Völkers
7442,rent,gracia,Les Corts,Passeig de Gràcia,33.0,3,3,1325.0,,bajo,False,False,True,good,E,True,,2.0,Particular
ID_7442,buy,SANTS,,Passeig de Gràcia,69.0,2,,,703098.0,,True,,False,nuevo,G,,41.35099,,Fotocasa
,venta,Eixample,La Barceloneta,C/ Diagonal 337,48.0,,,,,3º,True,True,True,,G,True,41.3885,2.0,Idealista
ID_7444,alquiler,Eixampl,Sagrada Família,Passeig de Gràcia,68.0,2,,344894.0,5075.0,1º,True,False,False,,B,True,41.41157,,Idealista
ID_7445,,Sant Andreu,El Raval,C/ Diagonal 139,75.0,3,,371773.0,,3º,False,,,a reformar,D,True,41.36794,2.0,Idealista
7447,lease,Eixample,Diagonal Mar,,,2,,,809602.0,4º,True,True,False,nuevo,,True,,2.17549,Remax
,buy,Sant Andreu,Vila de Gràcia,Calle Falsa 123,92.0,,2,1111.0,,sótano,True,,,,D,True,41.0,2.18874,Housfy
,alquiler,SANTS,Vila de Gràcia,,90.0,3,1,3966.0,7524.0,ático,True,True,False,good,B,,41.36984,2.12272,Particular
ID_7449,,Sant Andreu,El raval,Calle Falsa 123,,,1,,553687.0,4º,True,,,,A,,41.36674,,
,buy,Sants-Montjuïc,El Born,C/ Mallorca 18,,3,2,3062.0,6876.0,1º,True,False,False,,F,True,41.0,,Fotocasa
,VENDER,Sant Andreu,Sagrada Família,,104.0,2,,1894562.0,,3º,,True,,,D,True,,,Engel & Völkers
,alquiler,Ciutat Vella,Poble-sec,,122.0,3,,2928.0,,bajo,False,False,True,a reformar,G,True,41.0,,Particular
7454,venta,Horta-Guinardó,Les Corts,Passeig de Gràcia,154.0,3,2,3516.0,,1º,,False,,nuevo,G,False,,,Remax
ID_7454,,Horta-Guinardó,Sagrada Família,Passeig de Gràcia,,3,1,220927.0,4859.0,2º,,False,False,good,B,True,,2.0,Engel & Völkers
,alquiler,Gràcia,Les Corts,,,3,2,,7744.0,2º,False,True,False,reformado,A,,41.0,,Engel & Völkers
7457,buy,Gràcia,,,,3,,1385.0,603436.0,bajo,True,True,False,,B,,,2.0,
,buy,Sant Martí,Sant Antoni,,141.0,,2,669267.0,,1º,False,,,average,,True,,2.0,Engel & Völkers
ID_7458,lease,Horta-Guinardó,Diagonal Mar,Calle Falsa 123,102.0,,,4968.0,,4º,True,,True,,,True,41.38017,,Engel & Völkers
ID_7459,venta,Les Corts,,,80.0,2,,238316.0,740056.0,2º,True,,True,,,,,2.0,Engel & Völkers
7461,venta,Nou Barris,,Calle Falsa 123,101.0,3,,,358864.0,bajo,False,False,True,good,C,False,,2.0,Idealista
7462,rent,Les Corts,Poble-sec,,139.0,,2,432752.0,,3º,,False,,good,A,True,41.0,,Engel & Völkers
,venta,Sants-Montjuïc,Les Corts,,,2,2,,,3º,True,,False,reformado,,,,2.16183,Engel & Völkers
7464,rent,Sant Martí,Poble-sec,C/ Mallorca 310,59.0,3,,313123.0,,sótano,True,True,True,,E,True,41.0,2.0,Remax
,buy,Sant Martí,El Clot,,46.0,,,118282.0,7561.0,sótano,False,True,True,nuevo,,False,41.0,,Particular
,buy,Les Corts,El Raval,Calle Falsa 123,,,,300332.0,256376.0,sótano,False,,,average,F,,41.0,,Engel & Völkers
,VENDER,Gràcia,El Raval,Calle Falsa 123,68.0,2,2,,,ático,,,True,poor,G,True,41.0,,Idealista
7468,rent,Sants-Montjuïc,El raval,C/ Gran Via 253,,,2,,,2º,True,True,,a reformar,,False,41.0,,Housfy
7469,,Ciutat Vella,La Barceloneta,C/ Gran Via 163,93.0,2,1,,268406.0,,False,False,,a reformar,G,False,,,
7470,lease,Nou Barris,Sagrada familia,Passeig de Gràcia,82.0,1,,169013.0,,1º,True,,True,average,B,False,,,Engel & Völkers
7471,alquiler,Horta-Guinardó,Les Corts,Calle Falsa 123,,2,2,246958.0,,bajo,True,True,False,good,G,False,41.40572,,Housfy
7472,VENDER,Sants-Montjuïc,El Raval,C/ Aragó 315,,4,,1200.0,,2º,,True,,good,B,True,,,Particular
,buy,Eixample,Vila de Gràcia,,146.0,,,236292.0,350953.0,sótano,True,True,,good,D,True,41.0,2.0,Engel & Völkers
ID_7473,,Gràcia,,,,2,2,1917634.0,,4º,True,True,False,reformado,F,False,,,Engel & Völkers
,alquiler,Unknown,El Clot,Passeig de Gràcia,133.0,4,,2659.0,,1º,True,False,,reformado,E,True,41.0,,Remax
7476,alquiler,Nou Barris,,Calle Falsa 123,51.0,2,1,,695482.0,1º,False,False,,nuevo,D,False,,2.0,Particular
ID_7476,venta,Ciutat Vella,Vila de Gràcia,Passeig de Gràcia,,2,,3959.0,478522.0,2º,False,,True,,B,False,41.0,,Fotocasa
ID_7477,,Unknown,El Born,,109.0,,,1200.0,,,True,True,,nuevo,E,True,41.0,,Particular
7479,,Les Corts,El raval,C/ Gran Via 259,86.0,6,1,477393.0,,,,False,False,nuevo,,True,,2.0,
7480,venta,Nou Barris,Sant Antoni,,180.0,,1,,4102.0,1º,False,True,,,E,False,,,
,alquiler,SANTS,Sant Antoni,Passeig de Gràcia,95.0,2,1,1200.0,,3º,,False,,reformado,E,False,41.37986,,Housfy
7482,,Nou Barris,Poble-sec,,,,2,,3698.0,4º,True,False,,,B,True,41.4104,2.0,Housfy
,lease,Eixampl,Diagonal Mar,,,,,,,sótano,True,,,average,,False,41.40633,,Engel & Völkers
,buy,Sant Andreu,,Passeig de Gràcia,,3,2,1319432.0,222436.0,2º,True,,,good,D,False,41.37451,,Particular
,,Sant Martí,Sagrada Família,Passeig de Gràcia,,2,1,4010.0,701197.0,1º,True,False,True,nuevo,,False,,2.20436,Particular
ID_7485,lease,Sant Andreu,El Clot,Passeig de Gràcia,210.0,,2,735051.0,,bajo,True,True,True,average,D,,41.35726,,
ID_7486,alquiler,Sants-Montjuïc,,Passeig de Gràcia,119.0,3,1,,,ático,,True,,,A,,,2.0,Particular
ID_7487,,gracia,Sagrada Família,Passeig de Gràcia,,2,1,,4468.0,3º,False,True,,reformado,A,True,41.0,,Idealista
7489,venta,Eixample,Les Corts,C/ Aragó 351,,,1,1200.0,,sótano,True,True,,nuevo,,True,41.38715,2.0,Housfy
7490,rent,Sant Martí,El raval,Calle Falsa 123,46.0,3,1,,242712.0,,,,,,G,,,2.0,Housfy
7491,VENDER,SANTS,Diagonal Mar,,,6,1,172865.0,5605.0,,False,False,True,poor,E,True,,,
7492,VENDER,Ciutat Vella,Sagrada familia,,136.0,2,2,,,,False,True,,good,,False,,,Housfy
ID_7492,alquiler,Ciutat Vella,Sant Antoni,,71.0,,3,910.0,725905.0,bajo,,False,True,good,B,True,,,Remax
,rent,Gràcia,El Raval,Passeig de Gràcia,250.0,4,,453729.0,720963.0,1º,,,False,,F,True,,2.13365,
,venta,Les Corts,,Calle Falsa 123,,,2,1200.0,373535.0,bajo,True,,True,reformado,C,,,,Particular
,rent,SANTS,Sagrada familia,,,2,2,141787.0,3277.0,3º,False,True,,good,A,,,,Fotocasa
,VENDER,Nou Barris,El Clot,Calle Falsa 123,95.0,,1,,6149.0,,False,False,,good,D,True,41.0,2.0,
,venta,Sarrià-Sant Gervasi,El raval,Calle Falsa 123,187.0,2,2,221046.0,,3º,False,False,,good,D,False,41.0,,Remax
7499,,Eixample,Les Corts,Passeig de Gràcia,,2,1,4407.0,4759.0,3º,False,False,,,F,False,41.0,,Particular
,VENDER,Horta-Guinardó,Sagrada familia,Calle Falsa 123,171.0,2,2,1468990.0,412375.0,sótano,True,,False,nuevo,G,False,41.36092,2.14197,Fotocasa
,lease,Gràcia,Poble-sec,Calle Falsa 123,121.0,2,2,490164.0,511338.0,4º,False,False,False,nuevo,B,,,2.16932,Fotocasa
,,Les Corts,Les Corts,,,4,,1165750.0,3898.0,bajo,True,False,,,F,,,2.0,Fotocasa
ID_7502,alquiler,Horta-Guinardó,Sagrada Família,Passeig de Gràcia,192.0,,2,2856.0,723569.0,bajo,False,False,,nuevo,D,False,,2.20361,Particular
7504,VENDER,Eixample,,Passeig de Gràcia,43.0,3,2,172616.0,,,False,,,,,True,,,Particular
ID_7504,VENDER,Sants-Montjuïc,El Raval,Calle Falsa 123,,3,,1200.0,65789.0,3º,,,False,nuevo,G,,41.0,2.18167,Housfy
,buy,Ciutat Vella,Les Corts,C/ Gran Via 22,,,,194019.0,5054.0,bajo,True,False,,average,G,False,41.35188,2.11474,Particular
7507,lease,SANTS,Poble-sec,C/ Diagonal 97,,,2,2619.0,,4º,,False,True,a reformar,E,False,41.0,2.12933,Particular
ID_7507,alquiler,Sarrià-Sant Gervasi,Diagonal Mar,Passeig de Gràcia,49.0,3,1,465389.0,614748.0,1º,False,,,poor,C,True,,2.0,Housfy
ID_7508,,Sant Martí,Sagrada Família,C/ Gran Via 156,,3,2,822.0,934254.0,1º,True,False,,nuevo,B,True,41.39505,,Fotocasa
ID_7509,buy,Nou Barris,Vila de Gràcia,C/ Gran Via 293,,2,2,,7695.0,sótano,True,,False,a reformar,F,True,,,Idealista
,VENDER,Unknown,,,184.0,2,1,2984.0,,ático,False,,,,,False,41.0,2.0,Engel & Völkers
,venta,SANTS,El Born,Passeig de Gràcia,194.0,,,456780.0,,4º,True,True,False,average,,False,,,Particular
7513,lease,SANTS,El Born,Calle Falsa 123,,,2,,,2º,True,,,poor,E,True,41.41753,,Housfy
ID_7513,VENDER,Sants-Montjuïc,Sant Antoni,,,,2,1200.0,7395.0,1º,False,False,False,,A,False,,,Fotocasa
,lease,gracia,Sant Antoni,Calle Falsa 123,,3,,,3165.0,1º,False,,True,poor,C,True,41.39414,,Housfy
,lease,SANTS,El raval,,,,1,,516615.0,3º,False,,False,reformado,,False,41.0,2.0,
7517,buy,SANTS,Sant Antoni,,91.0,2,1,4558.0,622548.0,4º,,,,poor,D,,,2.21741,Engel & Völkers
,buy,SANTS,Sagrada familia,C/ Gran Via 308,,,,,54271.0,4º,True,True,,,D,True,,2.0,Particular
7519,rent,Les Corts,El Born,Passeig de Gràcia,62.0,3,2,4537.0,5851.0,4º,,,,reformado,,True,41.0,2.0,Particular
,lease,Sants-Montjuïc,Poble-sec,Calle Falsa 123,78.0,,,1200.0,,ático,True,,True,nuevo,,,41.42639,,Housfy
7521,rent,Sants-Montjuïc,El raval,,,2,2,,,ático,False,True,,nuevo,A,True,41.0,2.20219,Engel & Völkers
,alquiler,Unknown,Vila de Gràcia,,,1,1,,,sótano,,True,,good,,,41.3574,,Fotocasa
,rent,Sant Andreu,Sagrada Família,C/ Aragó 89,142.0,3,2,2895.0,6342.0,3º,True,,,nuevo,E,True,,2.1824,Remax
,,Nou Barris,Les Corts,,127.0,4,1,,,,False,True,,reformado,,False,,,
7525,buy,Unknown,,,42.0,2,1,,,,False,False,,average,F,,,,Engel & Völkers
,,Sant Andreu,El raval,Passeig de Gràcia,48.0,,,,,2º,False,False,True,,D,False,41.0,,
7527,venta,gracia,Vila de Gràcia,C/ Gran Via 354,218.0,2,2,1622404.0,,3º,False,False,,reformado,C,False,,2.11534,Idealista
7528,rent,Nou Barris,El Born,Passeig de Gràcia,63.0,,,1200.0,4809.0,1º,False,,,nuevo,B,False,41.41042,2.19705,Housfy
ID_7528,buy,gracia,El Raval,Passeig de Gràcia,,3,2,,,4º,,False,,,,,41.37593,2.0,Fotocasa
7530,buy,Les Corts,Diagonal Mar,,,2,2,1200.0,,,,False,True,nuevo,D,True,,,Remax
,alquiler,Eixampl,El Clot,Calle Falsa 123,,,2,3354.0,597961.0,1º,False,True,True,poor,,False,41.40729,,Idealista
ID_7531,,Nou Barris,Diagonal Mar,,,,,1200.0,,sótano,,,,a reformar,,False,,2.20088,Fotocasa
,lease,Eixampl,La Barceloneta,Calle Falsa 123,154.0,,2,1499792.0,,,False,,,good,B,False,,2.0,Particular
7534,,Unknown,El Born,,,2,3,1256587.0,,sótano,True,True,False,,A,,,,Idealista
,buy,Gràcia,Sant Antoni,C/ Aragó 170,75.0,2,,873290.0,3516.0,4º,False,True,False,,B,True,,,Idealista
7536,,Sarrià-Sant Gervasi,,,116.0,,1,,20503.0,2º,,True,False,good,G,False,41.42205,,Idealista
ID_7536,,SANTS,Sant Antoni,Passeig de Gràcia,71.0,3,1,1525.0,7924.0,bajo,True,True,True,a reformar,E,,,,Idealista
,rent,Horta-Guinardó,Diagonal Mar,,,6,,,,bajo,True,False,,,E,,,2.1973,Remax
7539,,gracia,Diagonal Mar,Calle Falsa 123,,3,1,390671.0,4495.0,1º,True,,,a reformar,C,True,,,Engel & Völkers
,venta,Eixample,El Raval,,,2,,1776697.0,,2º,True,False,,a reformar,C,,,2.0,Fotocasa
,lease,Les Corts,Vila de Gràcia,,,,1,4369.0,789623.0,2º,True,False,False,reformado,A,False,41.39264,2.20331,Fotocasa
7542,buy,Sant Andreu,La Barceloneta,C/ Diagonal 224,80.0,6,1,735202.0,215068.0,4º,True,False,,average,,False,,,Idealista
ID_7542,alquiler,Sant Andreu,El Raval,Passeig de Gràcia,108.0,3,,3929.0,,bajo,True,,,a reformar,D,True,,2.18442,
ID_7543,alquiler,Sant Martí,,Calle Falsa 123,61.0,6,2,3816.0,7802.0,2º,True,False,,a reformar,D,True,41.0,2.21734,Fotocasa
,venta,SANTS,,Calle Falsa 123,,,2,373045.0,,,False,,,average,E,False,,2.10773,Housfy
7546,buy,Les Corts,,,,4,1,3257.0,348141.0,ático,False,,,poor,C,,,,Remax
,,gracia,El Raval,Passeig de Gràcia,,,1,4805.0,,ático,,True,False,nuevo,E,,41.40026,2.21191,Idealista
,,Ciutat Vella,El Clot,Passeig de Gràcia,84.0,2,2,,7791.0,3º,True,True,,,F,True,,2.15954,
,VENDER,gracia,La Barceloneta,,121.0,3,,364898.0,6288.0,sótano,False,True,False,nuevo,G,True,41.0,2.0,
ID_7549,rent,Horta-Guinardó,Sant Antoni,Calle Falsa 123,75.0,2,1,4646.0,,bajo,False,False,False,reformado,D,True,,2.12734,Housfy
7551,rent,Ciutat Vella,,,,,,3311.0,,,,True,False,nuevo,C,True,41.0,2.0,Remax
,,Les Corts,Sagrada Família,,69.0,,2,1200.0,632189.0,ático,,,,poor,,,,,Housfy
,alquiler,Gràcia,Les Corts,C/ Diagonal 286,113.0,5,2,4743.0,,1º,,,,average,G,False,41.0,,Housfy
ID_7553,alquiler,Ciutat Vella,Diagonal Mar,C/ Gran Via 240,,3,2,1200.0,,3º,,,,a reformar,,False,41.36963,,Fotocasa
ID_7554,venta,Sant Andreu,Les Corts,,117.0,2,2,,428869.0,sótano,,,,reformado,G,False,41.37351,2.12852,Idealista
ID_7555,lease,SANTS,Les Corts,Passeig de Gràcia,227.0,,1,470686.0,,2º,True,,,poor,A,True,41.35324,2.20175,Housfy
ID_7556,VENDER,Les Corts,Sagrada familia,Calle Falsa 123,60.0,4,2,1200.0,,bajo,,True,False,poor,,True,,,Housfy
7558,buy,Gràcia,,Calle Falsa 123,117.0,2,,,,4º,True,True,False,average,A,True,41.36199,,
7559,lease,Les Corts,La Barceloneta,C/ Aragó 24,,,,,,bajo,False,False,,poor,,True,41.41469,,Remax
ID_7559,alquiler,Sant Martí,Sant Antoni,,,,2,,3693.0,1º,False,False,True,nuevo,B,False,,2.20524,Fotocasa
7561,venta,Eixampl,El raval,,,,,,,ático,False,,,a reformar,A,True,41.0,2.0,Fotocasa
7562,venta,Sant Martí,Sagrada familia,,165.0,,,1200.0,,3º,,False,False,good,,False,,,Idealista
ID_7562,lease,Gràcia,Sant Antoni,Passeig de Gràcia,165.0,2,,,678028.0,,,,True,a reformar,G,True,41.0,2.0,
7564,rent,Gràcia,El Raval,Calle Falsa 123,92.0,2,1,1200.0,,sótano,,False,True,reformado,A,False,,2.20424,Housfy
7565,rent,Sants-Montjuïc,Sant Antoni,,,,2,,4760.0,2º,False,,False,,F,False,41.38992,,Housfy
7566,rent,Sant Martí,Les Corts,Calle Falsa 123,102.0,3,1,1200.0,355497.0,1º,False,,,poor,F,,,2.0,Idealista
